snapshot_date,opportunity_id,account_id,region_code,stage_name,weighted_pipeline_usd,commit_probability,expected_close_date,slippage_risk
2024-10-25,OPP-202410-ACC-1074-0,ACC-1074,AP,proposal,3381.81,0.74,2025-01-30,low
2024-10-25,OPP-202410-ACC-1074-1,ACC-1074,AP,solution-fit,14639.1,0.403,2025-01-25,high
2024-10-25,OPP-202410-ACC-1074-2,ACC-1074,AP,proposal,3276.47,0.67,2024-12-18,low
2024-10-25,OPP-202410-ACC-1075-0,ACC-1075,LA,proposal,47341.33,0.509,2025-01-28,medium
2024-10-25,OPP-202410-ACC-1075-1,ACC-1075,LA,solution-fit,68816.62,0.28,2025-01-27,high
2024-10-25,OPP-202410-ACC-1075-2,ACC-1075,LA,solution-fit,56300.17,0.258,2024-11-26,high
2024-10-25,OPP-202410-ACC-1075-3,ACC-1075,LA,solution-fit,41345.9,0.29,2024-12-01,high
2024-10-25,OPP-202410-ACC-1076-0,ACC-1076,ME,proposal,8712.48,0.54,2024-11-23,medium
2024-10-25,OPP-202410-ACC-1076-1,ACC-1076,ME,proposal,20949.42,0.573,2024-12-09,medium
2024-10-25,OPP-202410-ACC-1076-2,ACC-1076,ME,commit,8803.0,0.773,2024-11-09,low
2024-10-25,OPP-202410-ACC-1077-0,ACC-1077,AF,solution-fit,10858.0,0.331,2025-02-02,high
2024-10-25,OPP-202410-ACC-1077-1,ACC-1077,AF,proposal,2734.42,0.701,2025-01-25,low
2024-10-25,OPP-202410-ACC-1077-2,ACC-1077,AF,solution-fit,9093.58,0.417,2025-01-22,medium
2024-10-25,OPP-202410-ACC-1078-0,ACC-1078,NA,commit,35706.83,0.764,2024-11-13,high
2024-10-25,OPP-202410-ACC-1078-1,ACC-1078,NA,commit,74232.19,0.819,2025-01-14,low
2024-10-25,OPP-202410-ACC-1078-2,ACC-1078,NA,solution-fit,71076.13,0.259,2025-02-13,high
2024-10-25,OPP-202410-ACC-1078-3,ACC-1078,NA,commit,61833.18,0.752,2025-02-21,low
2024-10-25,OPP-202410-ACC-1079-0,ACC-1079,EU,proposal,15894.19,0.64,2024-12-17,low
2024-10-25,OPP-202410-ACC-1079-1,ACC-1079,EU,proposal,38113.45,0.634,2024-12-21,low
2024-10-25,OPP-202410-ACC-1079-2,ACC-1079,EU,proposal,27230.04,0.629,2025-02-12,low
2024-10-25,OPP-202410-ACC-1080-0,ACC-1080,AP,proposal,7667.37,0.666,2024-11-15,low
2024-10-25,OPP-202410-ACC-1080-1,ACC-1080,AP,proposal,14149.21,0.647,2024-11-11,high
2024-10-25,OPP-202410-ACC-1080-2,ACC-1080,AP,solution-fit,9018.11,0.43,2024-11-11,medium
2024-10-25,OPP-202410-ACC-1081-0,ACC-1081,LA,solution-fit,68187.84,0.384,2024-12-18,medium
2024-10-25,OPP-202410-ACC-1081-1,ACC-1081,LA,discover,67658.32,0.236,2024-11-19,high
2024-10-25,OPP-202410-ACC-1081-2,ACC-1081,LA,proposal,20280.61,0.745,2025-02-18,low
2024-10-25,OPP-202410-ACC-1081-3,ACC-1081,LA,solution-fit,29962.61,0.49,2025-01-06,medium
2024-10-25,OPP-202410-ACC-1082-0,ACC-1082,ME,proposal,8261.63,0.744,2025-01-04,high
2024-10-25,OPP-202410-ACC-1082-1,ACC-1082,ME,solution-fit,19211.92,0.256,2024-12-14,high
2024-10-25,OPP-202410-ACC-1082-2,ACC-1082,ME,solution-fit,9015.18,0.34,2024-11-29,high
2024-10-25,OPP-202410-ACC-1083-0,ACC-1083,AF,solution-fit,13422.9,0.335,2025-01-10,high
2024-10-25,OPP-202410-ACC-1083-1,ACC-1083,AF,solution-fit,9863.26,0.298,2025-02-01,high
2024-10-25,OPP-202410-ACC-1083-2,ACC-1083,AF,proposal,6702.48,0.584,2024-11-09,low
2024-10-25,OPP-202410-ACC-1084-0,ACC-1084,NA,proposal,18960.78,0.532,2024-11-24,high
2024-10-25,OPP-202410-ACC-1084-1,ACC-1084,NA,solution-fit,52885.62,0.444,2025-02-05,medium
2024-10-25,OPP-202410-ACC-1084-2,ACC-1084,NA,commit,52156.0,0.756,2025-01-08,low
2024-10-25,OPP-202410-ACC-1084-3,ACC-1084,NA,proposal,72042.75,0.522,2024-11-07,medium
2024-10-25,OPP-202410-ACC-1085-0,ACC-1085,EU,proposal,8731.37,0.64,2025-02-14,low
2024-10-25,OPP-202410-ACC-1085-1,ACC-1085,EU,solution-fit,8744.44,0.313,2024-12-25,high
2024-10-25,OPP-202410-ACC-1085-2,ACC-1085,EU,solution-fit,19612.27,0.388,2024-12-02,high
2024-10-25,OPP-202410-ACC-1086-0,ACC-1086,AP,solution-fit,8129.88,0.49,2025-01-27,high
2024-10-25,OPP-202410-ACC-1086-1,ACC-1086,AP,proposal,9492.29,0.725,2025-01-11,low
2024-10-25,OPP-202410-ACC-1086-2,ACC-1086,AP,proposal,4949.97,0.625,2025-01-22,low
2024-10-25,OPP-202410-ACC-1087-0,ACC-1087,LA,solution-fit,84865.88,0.445,2024-12-31,medium
2024-10-25,OPP-202410-ACC-1087-1,ACC-1087,LA,solution-fit,133691.61,0.313,2025-01-02,high
2024-10-25,OPP-202410-ACC-1087-2,ACC-1087,LA,proposal,85173.35,0.729,2025-02-21,low
2024-10-25,OPP-202410-ACC-1087-3,ACC-1087,LA,solution-fit,36884.65,0.42,2024-12-09,medium
2024-10-25,OPP-202410-ACC-1088-0,ACC-1088,ME,proposal,11213.74,0.579,2024-12-07,medium
2024-10-25,OPP-202410-ACC-1088-1,ACC-1088,ME,proposal,26361.08,0.655,2025-01-05,low
2024-10-25,OPP-202410-ACC-1088-2,ACC-1088,ME,proposal,15772.18,0.603,2025-02-06,high
2024-10-25,OPP-202410-ACC-1089-0,ACC-1089,AF,proposal,7730.51,0.616,2024-11-23,low
2024-10-25,OPP-202410-ACC-1089-1,ACC-1089,AF,commit,10235.64,0.77,2025-01-21,high
2024-10-25,OPP-202410-ACC-1089-2,ACC-1089,AF,proposal,12548.33,0.628,2025-01-24,low
2024-10-25,OPP-202410-ACC-1090-0,ACC-1090,NA,proposal,32552.61,0.708,2025-01-30,low
2024-10-25,OPP-202410-ACC-1090-1,ACC-1090,NA,proposal,36044.86,0.561,2025-02-07,medium
2024-10-25,OPP-202410-ACC-1090-2,ACC-1090,NA,discover,45079.45,0.229,2025-01-24,high
2024-10-25,OPP-202410-ACC-1090-3,ACC-1090,NA,proposal,23811.21,0.588,2024-12-21,low
2024-10-25,OPP-202410-ACC-1091-0,ACC-1091,EU,proposal,24842.59,0.747,2024-11-16,low
2024-10-25,OPP-202410-ACC-1091-1,ACC-1091,EU,commit,35095.97,0.818,2025-01-20,low
2024-10-25,OPP-202410-ACC-1091-2,ACC-1091,EU,solution-fit,18290.2,0.385,2025-02-01,high
2024-10-25,OPP-202410-ACC-1092-0,ACC-1092,AP,solution-fit,13302.99,0.25,2025-01-26,high
2024-10-25,OPP-202410-ACC-1092-1,ACC-1092,AP,proposal,10801.29,0.723,2025-01-11,low
2024-10-25,OPP-202410-ACC-1092-2,ACC-1092,AP,solution-fit,10688.78,0.268,2024-12-22,high
2024-10-25,OPP-202410-ACC-1093-0,ACC-1093,LA,proposal,59423.73,0.728,2024-12-04,low
2024-10-25,OPP-202410-ACC-1093-1,ACC-1093,LA,proposal,116868.31,0.725,2024-11-17,low
2024-10-25,OPP-202410-ACC-1093-2,ACC-1093,LA,commit,92697.58,0.778,2025-01-17,low
2024-10-25,OPP-202410-ACC-1093-3,ACC-1093,LA,solution-fit,51431.33,0.401,2024-11-11,medium
2024-10-25,OPP-202410-ACC-1094-0,ACC-1094,ME,solution-fit,11251.79,0.41,2025-01-20,medium
2024-10-25,OPP-202410-ACC-1094-1,ACC-1094,ME,proposal,7371.62,0.682,2024-11-21,low
2024-10-25,OPP-202410-ACC-1094-2,ACC-1094,ME,proposal,23198.96,0.664,2025-02-22,low
2024-10-25,OPP-202410-ACC-1095-0,ACC-1095,AF,solution-fit,8652.35,0.382,2025-02-06,medium
2024-10-25,OPP-202410-ACC-1095-1,ACC-1095,AF,solution-fit,7631.81,0.366,2024-11-23,medium
2024-10-25,OPP-202410-ACC-1095-2,ACC-1095,AF,solution-fit,5597.0,0.468,2025-01-21,medium
2024-10-25,OPP-202410-ACC-1096-0,ACC-1096,NA,solution-fit,92817.6,0.473,2024-12-11,medium
2024-10-25,OPP-202410-ACC-1096-1,ACC-1096,NA,solution-fit,30923.07,0.381,2025-01-27,medium
2024-10-25,OPP-202410-ACC-1096-2,ACC-1096,NA,discover,91625.39,0.235,2025-01-20,high
2024-10-25,OPP-202410-ACC-1096-3,ACC-1096,NA,solution-fit,31733.32,0.293,2024-11-18,high
2024-10-25,OPP-202410-ACC-1097-0,ACC-1097,EU,solution-fit,33338.08,0.351,2025-02-20,medium
2024-10-25,OPP-202410-ACC-1097-1,ACC-1097,EU,discover,29776.02,0.241,2025-01-23,high
2024-10-25,OPP-202410-ACC-1097-2,ACC-1097,EU,solution-fit,43023.81,0.274,2024-11-22,high
2024-10-25,OPP-202410-ACC-1098-0,ACC-1098,AP,commit,8503.82,0.814,2025-02-08,high
2024-10-25,OPP-202410-ACC-1098-1,ACC-1098,AP,solution-fit,4374.5,0.474,2024-12-26,medium
2024-10-25,OPP-202410-ACC-1098-2,ACC-1098,AP,proposal,12252.97,0.628,2024-12-12,low
2024-10-25,OPP-202410-ACC-1099-0,ACC-1099,LA,commit,12703.72,0.792,2025-01-22,low
2024-10-25,OPP-202410-ACC-1099-1,ACC-1099,LA,proposal,51180.1,0.735,2024-11-29,high
2024-10-25,OPP-202410-ACC-1099-2,ACC-1099,LA,solution-fit,53050.51,0.306,2025-02-19,high
2024-10-25,OPP-202410-ACC-1099-3,ACC-1099,LA,proposal,15121.75,0.697,2025-01-07,high
2024-10-25,OPP-202410-ACC-1100-0,ACC-1100,ME,proposal,27338.26,0.532,2024-12-14,medium
2024-10-25,OPP-202410-ACC-1100-1,ACC-1100,ME,solution-fit,51160.02,0.313,2024-11-29,high
2024-10-25,OPP-202410-ACC-1100-2,ACC-1100,ME,solution-fit,48968.04,0.303,2025-01-02,high
2024-10-25,OPP-202410-ACC-1101-0,ACC-1101,AF,solution-fit,5969.07,0.457,2025-02-04,medium
2024-10-25,OPP-202410-ACC-1101-1,ACC-1101,AF,proposal,2879.13,0.668,2025-02-18,low
2024-10-25,OPP-202410-ACC-1101-2,ACC-1101,AF,proposal,1534.24,0.656,2024-11-16,low
2024-10-25,OPP-202410-ACC-1102-0,ACC-1102,NA,proposal,92410.27,0.723,2024-11-27,low
2024-10-25,OPP-202410-ACC-1102-1,ACC-1102,NA,proposal,26887.89,0.551,2025-02-22,medium
2024-10-25,OPP-202410-ACC-1102-2,ACC-1102,NA,solution-fit,43657.59,0.31,2024-12-07,high
2024-10-25,OPP-202410-ACC-1102-3,ACC-1102,NA,solution-fit,75640.01,0.488,2025-02-13,medium
2024-10-25,OPP-202410-ACC-1103-0,ACC-1103,EU,solution-fit,11324.76,0.349,2025-02-17,high
2024-10-25,OPP-202410-ACC-1103-1,ACC-1103,EU,commit,16417.93,0.802,2024-12-03,low
2024-10-25,OPP-202410-ACC-1103-2,ACC-1103,EU,solution-fit,8150.36,0.366,2024-12-15,medium
2024-10-25,OPP-202410-ACC-1104-0,ACC-1104,AP,solution-fit,11528.96,0.487,2024-11-15,high
2024-10-25,OPP-202410-ACC-1104-1,ACC-1104,AP,proposal,10882.56,0.667,2025-02-05,high
2024-10-25,OPP-202410-ACC-1104-2,ACC-1104,AP,solution-fit,8840.02,0.344,2025-01-02,high
2024-10-25,OPP-202410-ACC-1105-0,ACC-1105,LA,commit,59336.58,0.79,2024-11-29,low
2024-10-25,OPP-202410-ACC-1105-1,ACC-1105,LA,proposal,68383.98,0.543,2025-01-24,medium
2024-10-25,OPP-202410-ACC-1105-2,ACC-1105,LA,solution-fit,28062.73,0.333,2024-12-15,high
2024-10-25,OPP-202410-ACC-1105-3,ACC-1105,LA,solution-fit,50178.76,0.279,2024-11-28,high
2024-10-25,OPP-202410-ACC-1106-0,ACC-1106,ME,proposal,17767.12,0.527,2024-12-08,medium
2024-10-25,OPP-202410-ACC-1106-1,ACC-1106,ME,proposal,7883.07,0.518,2025-02-17,medium
2024-10-25,OPP-202410-ACC-1106-2,ACC-1106,ME,solution-fit,15162.06,0.268,2024-11-15,high
2024-10-25,OPP-202410-ACC-1107-0,ACC-1107,AF,proposal,7275.72,0.543,2025-01-03,medium
2024-10-25,OPP-202410-ACC-1107-1,ACC-1107,AF,proposal,16749.98,0.556,2024-12-15,medium
2024-10-25,OPP-202410-ACC-1107-2,ACC-1107,AF,proposal,8738.07,0.542,2024-12-05,medium
2024-10-25,OPP-202410-ACC-1108-0,ACC-1108,NA,proposal,61538.67,0.725,2025-02-04,low
2024-10-25,OPP-202410-ACC-1108-1,ACC-1108,NA,proposal,29799.91,0.581,2025-02-13,low
2024-10-25,OPP-202410-ACC-1108-2,ACC-1108,NA,discover,64021.77,0.234,2024-11-10,high
2024-10-25,OPP-202410-ACC-1108-3,ACC-1108,NA,solution-fit,24583.32,0.255,2024-11-10,high
2024-10-25,OPP-202410-ACC-1109-0,ACC-1109,EU,commit,15646.64,0.76,2025-01-09,low
2024-10-25,OPP-202410-ACC-1109-1,ACC-1109,EU,solution-fit,14866.63,0.313,2024-11-24,high
2024-10-25,OPP-202410-ACC-1109-2,ACC-1109,EU,proposal,6079.35,0.719,2024-11-06,low
2024-10-25,OPP-202410-ACC-1110-0,ACC-1110,AP,solution-fit,12454.27,0.364,2024-12-09,medium
2024-10-25,OPP-202410-ACC-1110-1,ACC-1110,AP,solution-fit,4797.61,0.493,2025-02-04,high
2024-10-25,OPP-202410-ACC-1110-2,ACC-1110,AP,solution-fit,10451.12,0.334,2024-11-10,high
2024-10-25,OPP-202410-ACC-1111-0,ACC-1111,LA,solution-fit,139992.39,0.473,2024-11-18,medium
2024-10-25,OPP-202410-ACC-1111-1,ACC-1111,LA,proposal,58099.35,0.524,2025-01-07,medium
2024-10-25,OPP-202410-ACC-1111-2,ACC-1111,LA,proposal,124272.94,0.567,2024-11-25,medium
2024-10-25,OPP-202410-ACC-1111-3,ACC-1111,LA,solution-fit,109484.48,0.272,2024-11-07,high
2024-10-25,OPP-202410-ACC-1112-0,ACC-1112,ME,solution-fit,15919.36,0.348,2024-12-13,high
2024-10-25,OPP-202410-ACC-1112-1,ACC-1112,ME,commit,29389.71,0.805,2025-02-04,low
2024-10-25,OPP-202410-ACC-1112-2,ACC-1112,ME,proposal,16598.69,0.508,2025-01-30,medium
2024-10-25,OPP-202410-ACC-1113-0,ACC-1113,AF,solution-fit,7365.45,0.43,2024-11-08,medium
2024-10-25,OPP-202410-ACC-1113-1,ACC-1113,AF,proposal,8157.54,0.659,2024-12-28,low
2024-10-25,OPP-202410-ACC-1113-2,ACC-1113,AF,proposal,6626.29,0.516,2024-11-20,medium
2024-10-25,OPP-202410-ACC-1114-0,ACC-1114,NA,proposal,89711.25,0.668,2024-11-16,low
2024-10-25,OPP-202410-ACC-1114-1,ACC-1114,NA,solution-fit,21212.78,0.281,2025-02-02,high
2024-10-25,OPP-202410-ACC-1114-2,ACC-1114,NA,solution-fit,44457.17,0.276,2024-12-04,high
2024-10-25,OPP-202410-ACC-1114-3,ACC-1114,NA,solution-fit,48524.75,0.377,2024-11-14,medium
2024-10-25,OPP-202410-ACC-1115-0,ACC-1115,EU,solution-fit,6934.93,0.327,2024-11-20,high
2024-10-25,OPP-202410-ACC-1115-1,ACC-1115,EU,proposal,16434.53,0.673,2024-11-30,low
2024-10-25,OPP-202410-ACC-1115-2,ACC-1115,EU,commit,28758.54,0.796,2024-11-07,low
2024-10-25,OPP-202410-ACC-1116-0,ACC-1116,AP,solution-fit,15658.63,0.45,2025-01-02,medium
2024-10-25,OPP-202410-ACC-1116-1,ACC-1116,AP,solution-fit,20513.35,0.304,2024-11-21,high
2024-10-25,OPP-202410-ACC-1116-2,ACC-1116,AP,proposal,12055.51,0.716,2024-12-13,high
2024-10-25,OPP-202410-ACC-1117-0,ACC-1117,LA,commit,87172.13,0.77,2024-12-06,low
2024-10-25,OPP-202410-ACC-1117-1,ACC-1117,LA,proposal,39782.11,0.649,2024-12-02,low
2024-10-25,OPP-202410-ACC-1117-2,ACC-1117,LA,proposal,105547.66,0.743,2024-11-11,low
2024-10-25,OPP-202410-ACC-1117-3,ACC-1117,LA,proposal,117066.03,0.673,2024-12-26,low
2024-10-25,OPP-202410-ACC-1118-0,ACC-1118,ME,proposal,15111.21,0.508,2024-12-17,high
2024-10-25,OPP-202410-ACC-1118-1,ACC-1118,ME,proposal,13095.79,0.682,2024-11-24,low
2024-10-25,OPP-202410-ACC-1118-2,ACC-1118,ME,proposal,11009.86,0.697,2025-02-05,low
2024-10-25,OPP-202410-ACC-1119-0,ACC-1119,AF,proposal,10960.12,0.691,2024-12-05,low
2024-10-25,OPP-202410-ACC-1119-1,ACC-1119,AF,proposal,13363.0,0.715,2025-01-27,low
2024-10-25,OPP-202410-ACC-1119-2,ACC-1119,AF,proposal,5391.47,0.556,2024-12-31,medium
2024-10-25,OPP-202410-ACC-1120-0,ACC-1120,NA,solution-fit,87316.05,0.302,2024-11-27,high
2024-10-25,OPP-202410-ACC-1120-1,ACC-1120,NA,solution-fit,32644.42,0.298,2024-11-18,high
2024-10-25,OPP-202410-ACC-1120-2,ACC-1120,NA,solution-fit,113027.51,0.431,2024-11-30,medium
2024-10-25,OPP-202410-ACC-1120-3,ACC-1120,NA,solution-fit,89301.07,0.276,2025-02-11,high
2024-10-25,OPP-202410-ACC-1121-0,ACC-1121,EU,proposal,9408.26,0.604,2025-01-20,high
2024-10-25,OPP-202410-ACC-1121-1,ACC-1121,EU,proposal,8496.76,0.67,2024-12-07,high
2024-10-25,OPP-202410-ACC-1121-2,ACC-1121,EU,proposal,3925.46,0.68,2024-12-15,high
2024-10-25,OPP-202410-ACC-1122-0,ACC-1122,AP,proposal,7221.2,0.731,2024-11-22,low
2024-10-25,OPP-202410-ACC-1122-1,ACC-1122,AP,commit,6136.99,0.798,2024-11-13,high
2024-10-25,OPP-202410-ACC-1122-2,ACC-1122,AP,solution-fit,8772.53,0.408,2024-12-12,medium
2024-10-25,OPP-202410-ACC-1123-0,ACC-1123,LA,proposal,11965.3,0.617,2025-01-21,low
2024-10-25,OPP-202410-ACC-1123-1,ACC-1123,LA,solution-fit,12166.0,0.426,2025-01-27,medium
2024-10-25,OPP-202410-ACC-1123-2,ACC-1123,LA,proposal,29543.61,0.603,2025-01-13,low
2024-10-25,OPP-202410-ACC-1123-3,ACC-1123,LA,proposal,18590.18,0.512,2025-01-01,medium
2024-10-25,OPP-202410-ACC-1124-0,ACC-1124,ME,solution-fit,11389.17,0.354,2024-12-10,medium
2024-10-25,OPP-202410-ACC-1124-1,ACC-1124,ME,proposal,22205.66,0.587,2025-02-09,low
2024-10-25,OPP-202410-ACC-1124-2,ACC-1124,ME,solution-fit,13061.46,0.454,2025-01-02,medium
2024-10-25,OPP-202410-ACC-1125-0,ACC-1125,AF,proposal,17385.99,0.707,2025-02-13,high
2024-10-25,OPP-202410-ACC-1125-1,ACC-1125,AF,proposal,14530.48,0.679,2024-11-14,low
2024-10-25,OPP-202410-ACC-1125-2,ACC-1125,AF,proposal,10323.41,0.55,2025-01-23,medium
2024-10-25,OPP-202410-ACC-1126-0,ACC-1126,NA,proposal,103069.17,0.587,2024-11-16,low
2024-10-25,OPP-202410-ACC-1126-1,ACC-1126,NA,proposal,143490.61,0.715,2025-01-03,low
2024-10-25,OPP-202410-ACC-1126-2,ACC-1126,NA,proposal,135768.94,0.5,2025-02-18,medium
2024-10-25,OPP-202410-ACC-1126-3,ACC-1126,NA,commit,138888.75,0.78,2025-01-27,low
2024-10-25,OPP-202410-ACC-1127-0,ACC-1127,EU,proposal,9027.58,0.559,2025-01-04,high
2024-10-25,OPP-202410-ACC-1127-1,ACC-1127,EU,proposal,19402.18,0.746,2024-12-08,high
2024-10-25,OPP-202410-ACC-1127-2,ACC-1127,EU,proposal,17065.63,0.707,2025-01-13,low
2024-10-25,OPP-202410-ACC-1128-0,ACC-1128,AP,proposal,15742.3,0.525,2024-12-30,high
2024-10-25,OPP-202410-ACC-1128-1,ACC-1128,AP,solution-fit,14685.68,0.258,2025-01-09,high
2024-10-25,OPP-202410-ACC-1128-2,ACC-1128,AP,proposal,5865.74,0.539,2024-12-29,medium
2024-10-25,OPP-202410-ACC-1129-0,ACC-1129,LA,solution-fit,46368.36,0.442,2025-02-18,medium
2024-10-25,OPP-202410-ACC-1129-1,ACC-1129,LA,proposal,73937.94,0.646,2024-11-22,high
2024-10-25,OPP-202410-ACC-1129-2,ACC-1129,LA,proposal,63978.29,0.511,2024-12-11,medium
2024-10-25,OPP-202410-ACC-1129-3,ACC-1129,LA,solution-fit,38549.76,0.382,2025-01-28,medium
2024-10-25,OPP-202410-ACC-1130-0,ACC-1130,ME,proposal,4841.41,0.586,2024-12-31,low
2024-10-25,OPP-202410-ACC-1130-1,ACC-1130,ME,solution-fit,18931.28,0.393,2024-12-30,medium
2024-10-25,OPP-202410-ACC-1130-2,ACC-1130,ME,commit,20098.55,0.797,2024-12-20,low
2024-10-25,OPP-202410-ACC-1131-0,ACC-1131,AF,solution-fit,20049.77,0.259,2025-01-31,high
2024-10-25,OPP-202410-ACC-1131-1,ACC-1131,AF,discover,7440.0,0.222,2025-01-25,high
2024-10-25,OPP-202410-ACC-1131-2,ACC-1131,AF,proposal,13926.66,0.592,2024-12-26,high
2024-10-25,OPP-202410-ACC-1132-0,ACC-1132,NA,solution-fit,36005.84,0.438,2024-11-28,high
2024-10-25,OPP-202410-ACC-1132-1,ACC-1132,NA,solution-fit,48784.8,0.481,2024-12-21,medium
2024-10-25,OPP-202410-ACC-1132-2,ACC-1132,NA,proposal,27153.26,0.524,2024-12-03,medium
2024-10-25,OPP-202410-ACC-1132-3,ACC-1132,NA,discover,50011.61,0.239,2025-01-28,high
2024-10-25,OPP-202410-ACC-1133-0,ACC-1133,EU,solution-fit,12772.88,0.25,2025-02-07,high
2024-10-25,OPP-202410-ACC-1133-1,ACC-1133,EU,solution-fit,17534.99,0.35,2025-01-05,medium
2024-10-25,OPP-202410-ACC-1133-2,ACC-1133,EU,solution-fit,20407.35,0.348,2024-12-18,high
2024-10-25,OPP-202410-ACC-1134-0,ACC-1134,AP,solution-fit,3666.11,0.311,2024-12-26,high
2024-10-25,OPP-202410-ACC-1134-1,ACC-1134,AP,solution-fit,3867.69,0.471,2025-01-24,medium
2024-10-25,OPP-202410-ACC-1134-2,ACC-1134,AP,proposal,4254.57,0.665,2025-01-04,low
2024-10-25,OPP-202410-ACC-1135-0,ACC-1135,LA,proposal,58699.64,0.597,2024-12-20,low
2024-10-25,OPP-202410-ACC-1135-1,ACC-1135,LA,proposal,17916.27,0.723,2024-11-14,low
2024-10-25,OPP-202410-ACC-1135-2,ACC-1135,LA,solution-fit,27814.94,0.45,2025-02-16,medium
2024-10-25,OPP-202410-ACC-1135-3,ACC-1135,LA,proposal,17951.96,0.697,2024-11-15,low
2024-10-25,OPP-202410-ACC-1136-0,ACC-1136,ME,proposal,13233.41,0.648,2024-11-08,low
2024-10-25,OPP-202410-ACC-1136-1,ACC-1136,ME,proposal,38710.38,0.504,2025-02-12,medium
2024-10-25,OPP-202410-ACC-1136-2,ACC-1136,ME,solution-fit,29209.35,0.495,2025-02-11,medium
2024-10-25,OPP-202410-ACC-1137-0,ACC-1137,AF,proposal,9478.27,0.555,2024-11-19,medium
2024-10-25,OPP-202410-ACC-1137-1,ACC-1137,AF,proposal,6264.06,0.703,2025-02-11,low
2024-10-25,OPP-202410-ACC-1137-2,ACC-1137,AF,discover,7983.56,0.237,2024-12-30,high
2024-10-25,OPP-202410-ACC-1138-0,ACC-1138,NA,solution-fit,83919.72,0.474,2024-12-27,medium
2024-10-25,OPP-202410-ACC-1138-1,ACC-1138,NA,proposal,49885.51,0.527,2024-12-21,medium
2024-10-25,OPP-202410-ACC-1138-2,ACC-1138,NA,proposal,39292.69,0.65,2025-01-15,high
2024-10-25,OPP-202410-ACC-1138-3,ACC-1138,NA,proposal,19489.83,0.639,2024-12-15,low
2024-10-25,OPP-202410-ACC-1139-0,ACC-1139,EU,solution-fit,12031.61,0.453,2024-11-26,medium
2024-10-25,OPP-202410-ACC-1139-1,ACC-1139,EU,solution-fit,29201.95,0.462,2024-12-02,medium
2024-10-25,OPP-202410-ACC-1139-2,ACC-1139,EU,solution-fit,27293.62,0.328,2024-11-27,high
2024-10-25,OPP-202410-ACC-1140-0,ACC-1140,AP,proposal,2096.36,0.554,2025-02-21,high
2024-10-25,OPP-202410-ACC-1140-1,ACC-1140,AP,proposal,2094.1,0.519,2024-12-19,medium
2024-10-25,OPP-202410-ACC-1140-2,ACC-1140,AP,solution-fit,5923.35,0.416,2025-02-16,medium
2024-10-25,OPP-202410-ACC-1141-0,ACC-1141,LA,commit,138924.38,0.76,2025-01-14,low
2024-10-25,OPP-202410-ACC-1141-1,ACC-1141,LA,proposal,57921.77,0.686,2025-02-20,low
2024-10-25,OPP-202410-ACC-1141-2,ACC-1141,LA,proposal,49415.57,0.706,2024-12-06,low
2024-10-25,OPP-202410-ACC-1141-3,ACC-1141,LA,solution-fit,48830.85,0.336,2024-12-05,high
2024-10-25,OPP-202410-ACC-1142-0,ACC-1142,ME,solution-fit,37070.92,0.26,2024-11-28,high
2024-10-25,OPP-202410-ACC-1142-1,ACC-1142,ME,proposal,20033.55,0.501,2025-01-15,medium
2024-10-25,OPP-202410-ACC-1142-2,ACC-1142,ME,proposal,20275.96,0.716,2024-11-18,high
2024-10-25,OPP-202410-ACC-1143-0,ACC-1143,AF,proposal,13456.12,0.691,2025-02-01,low
2024-10-25,OPP-202410-ACC-1143-1,ACC-1143,AF,proposal,14607.02,0.667,2024-12-25,low
2024-10-25,OPP-202410-ACC-1143-2,ACC-1143,AF,discover,8468.68,0.229,2024-12-21,high
2024-10-25,OPP-202410-ACC-1144-0,ACC-1144,NA,proposal,57476.02,0.676,2025-02-17,low
2024-10-25,OPP-202410-ACC-1144-1,ACC-1144,NA,proposal,24974.14,0.654,2024-11-30,low
2024-10-25,OPP-202410-ACC-1144-2,ACC-1144,NA,proposal,28727.13,0.558,2025-01-27,medium
2024-10-25,OPP-202410-ACC-1144-3,ACC-1144,NA,proposal,60196.96,0.695,2025-01-04,low
2024-10-25,OPP-202410-ACC-1145-0,ACC-1145,EU,commit,9897.75,0.812,2024-12-26,low
2024-10-25,OPP-202410-ACC-1145-1,ACC-1145,EU,proposal,9857.62,0.558,2024-12-28,high
2024-10-25,OPP-202410-ACC-1145-2,ACC-1145,EU,proposal,16140.99,0.588,2024-11-12,low
2024-10-25,OPP-202410-ACC-1146-0,ACC-1146,AP,solution-fit,9399.1,0.429,2024-11-11,medium
2024-10-25,OPP-202410-ACC-1146-1,ACC-1146,AP,proposal,11478.04,0.632,2024-11-11,high
2024-10-25,OPP-202410-ACC-1146-2,ACC-1146,AP,solution-fit,14050.56,0.297,2024-12-25,high
2024-10-25,OPP-202410-ACC-1147-0,ACC-1147,LA,proposal,17779.47,0.735,2025-02-05,low
2024-10-25,OPP-202410-ACC-1147-1,ACC-1147,LA,commit,49004.94,0.801,2024-12-05,low
2024-10-25,OPP-202410-ACC-1147-2,ACC-1147,LA,commit,42451.19,0.815,2025-02-22,low
2024-10-25,OPP-202410-ACC-1147-3,ACC-1147,LA,commit,34535.84,0.762,2025-01-11,low
2024-10-25,OPP-202410-ACC-1148-0,ACC-1148,ME,proposal,16767.76,0.548,2025-01-07,medium
2024-10-25,OPP-202410-ACC-1148-1,ACC-1148,ME,solution-fit,19822.53,0.386,2025-02-14,medium
