usage_date,account_id,active_users,weekly_sessions,support_tickets,satisfaction_score
2024-10-15,ACC-1086,57,399,1,86.29
2024-10-15,ACC-1087,418,5016,12,78.4
2024-10-15,ACC-1088,206,1030,4,76.12
2024-10-15,ACC-1089,57,399,2,74.32
2024-10-15,ACC-1090,718,5744,34,91.29
2024-10-15,ACC-1091,161,805,6,89.16
2024-10-15,ACC-1092,61,427,2,84.34
2024-10-15,ACC-1093,687,6183,7,76.63
2024-10-15,ACC-1094,177,1239,5,77.81
2024-10-15,ACC-1095,49,539,1,86.31
2024-10-15,ACC-1096,599,2995,26,91.46
2024-10-15,ACC-1097,236,944,7,88.09
2024-10-15,ACC-1098,47,423,2,75.49
2024-10-15,ACC-1099,628,5652,25,84.74
2024-10-15,ACC-1100,143,858,4,79.74
2024-10-15,ACC-1101,68,816,2,87.3
2024-10-15,ACC-1102,731,8772,29,75.33
2024-10-15,ACC-1103,236,2832,2,74.78
2024-10-15,ACC-1104,49,490,2,78.25
2024-10-15,ACC-1105,661,3966,13,76.03
2024-10-15,ACC-1106,155,1240,6,92.26
2024-10-15,ACC-1107,66,660,2,73.72
2024-10-15,ACC-1108,564,6204,15,94.08
2024-10-15,ACC-1109,176,2112,2,84.47
2024-10-15,ACC-1110,62,496,2,78.59
2024-10-15,ACC-1111,715,4290,9,81.14
2024-10-15,ACC-1112,135,540,1,87.69
2024-10-15,ACC-1113,56,224,1,77.8
2024-10-15,ACC-1114,414,4968,9,93.77
2024-10-15,ACC-1115,169,1014,4,94.05
2024-10-15,ACC-1116,66,594,1,75.77
2024-10-15,ACC-1117,389,3112,5,84.13
2024-10-15,ACC-1118,215,2150,2,80.55
2024-10-15,ACC-1119,48,336,2,80.37
2024-10-15,ACC-1120,607,2428,8,80.2
2024-10-15,ACC-1121,170,1020,8,74.99
2024-10-15,ACC-1122,75,375,3,88.52
2024-10-15,ACC-1123,698,4188,14,93.26
2024-10-15,ACC-1124,153,1683,1,78.4
2024-10-15,ACC-1125,64,256,2,71.76
2024-10-15,ACC-1126,438,2190,10,80.11
2024-10-15,ACC-1127,193,1351,9,74.37
2024-10-15,ACC-1128,87,870,1,73.13
2024-10-15,ACC-1129,679,4753,19,86.95
2024-10-15,ACC-1130,146,876,2,93.74
2024-10-15,ACC-1131,56,280,1,72.39
2024-10-15,ACC-1132,391,4692,13,81.32
2024-10-15,ACC-1133,233,2097,10,83.43
2024-10-15,ACC-1134,77,385,2,75.19
2024-10-15,ACC-1135,515,3605,6,86.05
2024-10-15,ACC-1136,247,1482,4,81.57
2024-10-15,ACC-1137,83,415,2,75.64
2024-10-15,ACC-1138,472,4720,19,72.09
2024-10-15,ACC-1139,185,740,3,88.24
2024-10-15,ACC-1140,76,304,0,82.78
2024-10-15,ACC-1141,559,5590,21,91.69
2024-10-15,ACC-1142,215,1290,4,90.72
2024-10-15,ACC-1143,76,380,1,87.56
2024-10-15,ACC-1144,617,4936,12,76.34
2024-10-15,ACC-1145,130,1170,3,78.16
2024-10-15,ACC-1146,78,312,0,95.4
2024-10-15,ACC-1147,500,3000,23,81.1
2024-10-15,ACC-1148,219,1095,10,72.83
2024-10-15,ACC-1149,59,413,2,78.56
2024-10-15,ACC-1150,717,3585,24,74.02
2024-10-15,ACC-1151,246,2952,11,70.72
2024-10-15,ACC-1152,58,580,2,80.68
2024-10-15,ACC-1153,678,5424,12,89.13
2024-10-15,ACC-1154,235,1645,3,86.82
2024-10-15,ACC-1155,60,600,1,90.27
2024-10-15,ACC-1156,622,3732,16,76.41
2024-10-15,ACC-1157,242,1936,8,93.76
2024-10-15,ACC-1158,47,470,0,85.73
2024-10-15,ACC-1159,450,4500,14,72.19
2024-10-15,ACC-1160,235,2350,3,88.78
2024-10-15,ACC-1161,67,335,2,86.83
2024-10-15,ACC-1162,466,4660,14,81.42
2024-10-15,ACC-1163,136,1224,3,74.64
2024-10-15,ACC-1164,56,336,1,82.22
2024-10-15,ACC-1165,626,3130,29,88.75
2024-10-15,ACC-1166,130,1040,5,83.07
2024-10-15,ACC-1167,64,512,3,84.32
2024-10-15,ACC-1168,635,3175,25,87.89
2024-10-15,ACC-1169,151,1208,2,88.75
2024-10-15,ACC-1170,51,459,1,89.98
2024-10-15,ACC-1171,504,5544,24,84.52
2024-10-15,ACC-1172,218,1090,7,75.53
2024-10-15,ACC-1173,87,609,2,91.13
2024-10-15,ACC-1174,686,2744,23,80.72
2024-10-15,ACC-1175,193,2316,2,85.63
2024-10-15,ACC-1176,72,864,1,83.25
2024-10-15,ACC-1177,591,4728,13,75.07
2024-10-15,ACC-1178,180,2160,6,78.81
2024-10-15,ACC-1179,86,430,3,72.31
2024-10-15,ACC-1180,628,6280,29,87.5
2024-10-15,ACC-1181,197,1576,6,83.24
2024-10-15,ACC-1182,55,495,1,91.98
2024-10-15,ACC-1183,608,4256,24,82.89
2024-10-15,ACC-1184,238,1428,3,85.71
2024-10-15,ACC-1185,58,290,2,76.48
2024-10-15,ACC-1186,715,7865,28,80.69
2024-10-15,ACC-1187,233,1864,7,75.46
2024-10-15,ACC-1188,68,680,2,88.08
2024-10-15,ACC-1189,468,4680,13,82.06
2024-10-15,ACC-1190,238,1190,6,81.45
2024-10-15,ACC-1191,51,255,1,94.62
2024-10-15,ACC-1192,725,2900,30,88.67
2024-10-15,ACC-1193,225,1350,2,95.48
2024-10-15,ACC-1194,82,738,3,84.15
2024-10-15,ACC-1195,607,6677,30,76.36
2024-10-15,ACC-1196,168,1008,1,84.37
2024-10-15,ACC-1197,82,328,1,85.76
2024-10-15,ACC-1198,697,4182,24,76.7
2024-10-15,ACC-1199,161,1127,1,88.78
2024-10-15,ACC-1200,56,392,0,75.3
2024-10-15,ACC-1201,477,2862,21,92.93
2024-10-15,ACC-1202,134,1474,5,85.15
2024-10-15,ACC-1203,69,345,1,81.62
2024-10-15,ACC-1204,438,2190,18,88.66
2024-10-15,ACC-1205,165,1980,6,81.75
2024-10-15,ACC-1206,54,432,2,74.94
2024-10-15,ACC-1207,552,2208,18,77.54
2024-10-15,ACC-1208,208,2080,7,92.2
2024-10-15,ACC-1209,46,552,0,78.26
2024-10-15,ACC-1210,503,5533,19,89.46
2024-10-15,ACC-1211,191,2101,9,88.63
2024-10-15,ACC-1212,55,220,1,87.74
2024-10-15,ACC-1213,410,4510,12,83.55
2024-10-15,ACC-1214,182,2184,4,83.19
2024-10-15,ACC-1215,68,408,3,73.72
2024-10-15,ACC-1216,623,6853,27,90.27
2024-10-15,ACC-1217,179,895,4,75.23
2024-10-15,ACC-1218,84,420,0,79.05
2024-10-15,ACC-1219,396,3168,6,88.94
2024-10-15,ACC-1220,142,1704,6,81.38
2024-10-15,ACC-1221,62,372,1,93.13
2024-10-15,ACC-1222,676,4732,20,77.89
2024-10-15,ACC-1223,184,1288,3,82.16
2024-10-15,ACC-1224,59,590,2,93.52
2024-10-15,ACC-1225,404,2424,16,93.92
2024-10-15,ACC-1226,233,1864,2,77.81
2024-10-15,ACC-1227,70,770,1,77.58
2024-10-15,ACC-1228,504,5544,19,79.58
2024-10-15,ACC-1229,148,888,6,88.11
2024-10-15,ACC-1230,56,448,1,93.77
2024-10-15,ACC-1231,663,3315,24,74.46
2024-10-15,ACC-1232,221,1105,9,92.23
2024-10-15,ACC-1233,73,730,2,95.46
2024-10-15,ACC-1234,423,2538,8,75.17
2024-10-15,ACC-1235,177,1947,8,77.05
2024-10-15,ACC-1236,84,672,1,77.52
2024-10-15,ACC-1237,388,3880,12,80.11
2024-10-15,ACC-1238,187,2057,7,81.01
2024-10-15,ACC-1239,80,960,1,95.12
2024-10-22,ACC-1000,671,7381,28,76.02
2024-10-22,ACC-1001,233,1165,6,73.08
2024-10-22,ACC-1002,76,760,3,81.73
2024-10-22,ACC-1003,609,4872,30,73.36
2024-10-22,ACC-1004,215,1505,3,87.59
2024-10-22,ACC-1005,67,335,3,71.8
2024-10-22,ACC-1006,589,6479,23,73.66
2024-10-22,ACC-1007,141,1692,4,73.98
2024-10-22,ACC-1008,60,480,0,80.4
2024-10-22,ACC-1009,414,1656,12,90.06
2024-10-22,ACC-1010,213,852,2,87.76
2024-10-22,ACC-1011,55,440,0,80.4
2024-10-22,ACC-1012,455,2730,12,91.47
2024-10-22,ACC-1013,202,2424,6,86.75
2024-10-22,ACC-1014,78,390,3,83.03
2024-10-22,ACC-1015,565,2825,23,86.17
2024-10-22,ACC-1016,183,915,7,85.67
2024-10-22,ACC-1017,77,308,2,82.32
2024-10-22,ACC-1018,526,5786,23,80.06
2024-10-22,ACC-1019,234,1404,10,73.66
2024-10-22,ACC-1020,71,639,2,90.29
2024-10-22,ACC-1021,718,6462,9,87.56
2024-10-22,ACC-1022,187,748,6,75.72
2024-10-22,ACC-1023,53,530,0,76.3
2024-10-22,ACC-1024,556,6672,23,71.88
2024-10-22,ACC-1025,168,672,3,74.17
2024-10-22,ACC-1026,52,572,2,89.16
2024-10-22,ACC-1027,520,5200,23,81.43
2024-10-22,ACC-1028,240,1440,3,78.96
2024-10-22,ACC-1029,67,603,2,72.65
2024-10-22,ACC-1030,653,2612,14,75.88
2024-10-22,ACC-1031,184,2208,4,95.47
2024-10-22,ACC-1032,70,560,3,72.98
2024-10-22,ACC-1033,488,2928,16,86.08
2024-10-22,ACC-1034,168,1176,7,75.24
2024-10-22,ACC-1035,59,295,2,88.32
2024-10-22,ACC-1036,390,3510,15,79.49
2024-10-22,ACC-1037,146,730,1,82.82
2024-10-22,ACC-1038,56,336,2,90.06
2024-10-22,ACC-1039,388,3104,9,90.97
2024-10-22,ACC-1040,232,1856,4,86.3
2024-10-22,ACC-1041,52,572,1,85.98
2024-10-22,ACC-1042,441,3969,16,80.3
2024-10-22,ACC-1043,150,900,7,83.95
2024-10-22,ACC-1044,79,316,1,76.95
2024-10-22,ACC-1045,503,5533,18,76.03
2024-10-22,ACC-1046,239,1434,3,91.62
2024-10-22,ACC-1047,46,506,0,74.4
2024-10-22,ACC-1048,560,5040,19,81.34
2024-10-22,ACC-1049,165,1650,2,87.33
2024-10-22,ACC-1050,65,325,2,81.62
2024-10-22,ACC-1051,716,7160,21,72.05
2024-10-22,ACC-1052,133,1197,3,92.71
2024-10-22,ACC-1053,72,576,1,86.67
2024-10-22,ACC-1054,463,2315,21,86.19
2024-10-22,ACC-1055,217,2170,2,92.38
2024-10-22,ACC-1056,62,248,1,94.02
2024-10-22,ACC-1057,531,5310,8,90.18
2024-10-22,ACC-1058,167,1002,2,74.7
2024-10-22,ACC-1059,87,348,3,80.06
2024-10-22,ACC-1060,492,2460,18,80.18
2024-10-22,ACC-1061,143,715,2,87.85
2024-10-22,ACC-1062,71,781,1,86.22
2024-10-22,ACC-1063,444,2220,6,72.47
2024-10-22,ACC-1064,189,2079,4,72.37
2024-10-22,ACC-1065,82,656,3,91.27
2024-10-22,ACC-1066,522,2088,24,83.63
2024-10-22,ACC-1067,154,1386,2,73.63
2024-10-22,ACC-1068,59,531,2,85.24
2024-10-22,ACC-1069,612,4284,28,91.62
2024-10-22,ACC-1070,182,1638,3,92.6
2024-10-22,ACC-1071,47,564,1,86.56
2024-10-22,ACC-1072,418,3344,15,90.54
2024-10-22,ACC-1073,177,1770,3,77.53
2024-10-22,ACC-1074,83,996,1,94.16
2024-10-22,ACC-1075,672,4032,18,76.04
2024-10-22,ACC-1076,192,768,7,76.57
2024-10-22,ACC-1077,66,396,2,86.59
2024-10-22,ACC-1078,688,3440,17,90.1
2024-10-22,ACC-1079,148,1480,6,74.72
2024-10-22,ACC-1080,68,816,2,76.4
2024-10-22,ACC-1081,570,3990,19,76.04
2024-10-22,ACC-1082,194,970,6,85.97
2024-10-22,ACC-1083,71,497,2,84.0
2024-10-22,ACC-1084,392,4312,5,85.16
2024-10-22,ACC-1085,191,764,7,72.23
2024-10-22,ACC-1086,78,702,3,92.3
2024-10-22,ACC-1087,431,1724,4,74.54
2024-10-22,ACC-1088,189,1512,8,74.26
2024-10-22,ACC-1089,86,516,2,75.04
2024-10-22,ACC-1090,421,1684,20,81.34
2024-10-22,ACC-1091,246,1476,3,77.15
2024-10-22,ACC-1092,84,336,1,82.48
2024-10-22,ACC-1093,727,7997,22,70.39
2024-10-22,ACC-1094,132,924,2,88.23
2024-10-22,ACC-1095,79,790,3,86.26
2024-10-22,ACC-1096,598,5382,9,93.3
2024-10-22,ACC-1097,241,2410,9,91.54
2024-10-22,ACC-1098,81,324,3,74.57
2024-10-22,ACC-1099,488,3416,12,89.1
2024-10-22,ACC-1100,136,1224,5,89.58
2024-10-22,ACC-1101,52,520,1,86.02
2024-10-22,ACC-1102,722,3610,18,74.19
2024-10-22,ACC-1103,172,1032,6,87.86
2024-10-22,ACC-1104,76,684,1,91.95
2024-10-22,ACC-1105,532,3724,18,70.62
2024-10-22,ACC-1106,219,2409,6,71.58
2024-10-22,ACC-1107,80,560,3,78.06
2024-10-22,ACC-1108,660,7920,7,78.45
2024-10-22,ACC-1109,146,1022,6,85.03
2024-10-22,ACC-1110,73,438,3,87.38
2024-10-22,ACC-1111,626,5634,22,75.63
2024-10-22,ACC-1112,132,792,2,75.73
2024-10-22,ACC-1113,79,474,1,80.85
2024-10-22,ACC-1114,664,2656,18,84.45
2024-10-22,ACC-1115,194,970,3,74.68
2024-10-22,ACC-1116,67,335,2,89.69
2024-10-22,ACC-1117,684,4104,29,85.79
2024-10-22,ACC-1118,207,1449,8,92.47
2024-10-22,ACC-1119,62,434,0,75.75
2024-10-22,ACC-1120,456,1824,13,87.0
2024-10-22,ACC-1121,136,1632,4,80.22
2024-10-22,ACC-1122,52,208,1,86.85
2024-10-22,ACC-1123,477,3339,23,77.42
2024-10-22,ACC-1124,145,1160,5,90.71
2024-10-22,ACC-1125,64,640,2,74.33
2024-10-22,ACC-1126,423,3807,17,83.82
2024-10-22,ACC-1127,183,1281,3,84.25
2024-10-22,ACC-1128,52,312,0,78.43
2024-10-22,ACC-1129,694,4164,14,85.65
2024-10-22,ACC-1130,228,2736,2,90.98
2024-10-22,ACC-1131,50,450,0,89.61
2024-10-22,ACC-1132,491,5401,7,85.37
2024-10-22,ACC-1133,206,2266,10,90.4
2024-10-22,ACC-1134,86,774,1,80.8
2024-10-22,ACC-1135,667,6003,18,85.09
2024-10-22,ACC-1136,245,1225,11,94.23
2024-10-22,ACC-1137,72,576,3,75.61
2024-10-22,ACC-1138,499,3493,24,93.09
2024-10-22,ACC-1139,221,1105,5,76.41
2024-10-22,ACC-1140,79,395,2,87.26
2024-10-22,ACC-1141,668,3340,11,91.66
2024-10-22,ACC-1142,215,1290,4,76.78
2024-10-22,ACC-1143,67,737,2,86.89
2024-10-22,ACC-1144,595,3570,8,71.09
2024-10-22,ACC-1145,204,1020,8,91.57
2024-10-22,ACC-1146,70,840,2,74.61
2024-10-22,ACC-1147,637,5733,14,80.4
2024-10-22,ACC-1148,218,1526,5,84.88
2024-10-22,ACC-1149,76,304,2,83.5
2024-10-22,ACC-1150,453,4530,21,84.01
2024-10-22,ACC-1151,157,1727,6,90.43
2024-10-22,ACC-1152,47,329,1,74.11
2024-10-22,ACC-1153,438,4818,5,71.59
2024-10-22,ACC-1154,230,1150,2,89.01
2024-10-22,ACC-1155,52,572,0,93.27
2024-10-22,ACC-1156,547,5470,23,87.32
2024-10-22,ACC-1157,151,1510,6,84.88
2024-10-22,ACC-1158,81,324,3,89.7
2024-10-22,ACC-1159,485,2910,5,90.0
2024-10-22,ACC-1160,143,1573,6,91.71
2024-10-22,ACC-1161,68,748,2,91.78
2024-10-22,ACC-1162,616,7392,23,77.06
2024-10-22,ACC-1163,187,1870,5,82.81
2024-10-22,ACC-1164,63,378,1,86.1
2024-10-22,ACC-1165,435,2610,20,92.74
2024-10-22,ACC-1166,142,568,4,82.85
2024-10-22,ACC-1167,79,553,2,80.78
2024-10-22,ACC-1168,629,7548,23,71.98
2024-10-22,ACC-1169,160,1120,6,72.51
2024-10-22,ACC-1170,52,260,2,77.23
2024-10-22,ACC-1171,642,6420,9,85.43
2024-10-22,ACC-1172,215,860,6,79.97
2024-10-22,ACC-1173,78,702,2,85.17
2024-10-22,ACC-1174,640,5120,28,89.76
2024-10-22,ACC-1175,224,2240,5,90.85
2024-10-22,ACC-1176,75,750,2,85.28
2024-10-22,ACC-1177,706,8472,17,71.37
2024-10-22,ACC-1178,186,1116,6,89.26
2024-10-22,ACC-1179,49,294,1,76.9
2024-10-22,ACC-1180,682,7502,11,75.92
2024-10-22,ACC-1181,209,2299,10,88.99
2024-10-22,ACC-1182,52,572,0,88.1
2024-10-22,ACC-1183,710,7100,27,92.39
2024-10-22,ACC-1184,136,1224,5,82.03
2024-10-22,ACC-1185,86,860,3,92.27
2024-10-22,ACC-1186,626,7512,17,77.3
2024-10-22,ACC-1187,242,2662,2,95.02
2024-10-22,ACC-1188,54,540,1,87.49
2024-10-22,ACC-1189,680,4760,11,80.45
2024-10-22,ACC-1190,150,1050,1,87.09
2024-10-22,ACC-1191,76,760,2,93.04
2024-10-22,ACC-1192,441,3528,4,85.34
2024-10-22,ACC-1193,157,1570,3,90.38
2024-10-22,ACC-1194,85,765,1,81.49
2024-10-22,ACC-1195,461,5532,9,71.28
2024-10-22,ACC-1196,225,2700,2,79.64
2024-10-22,ACC-1197,77,462,2,82.02
2024-10-22,ACC-1198,596,7152,6,71.35
2024-10-22,ACC-1199,217,1302,2,80.82
2024-10-22,ACC-1200,73,365,2,90.12
2024-10-22,ACC-1201,653,7183,31,88.45
2024-10-22,ACC-1202,179,1969,7,91.64
2024-10-22,ACC-1203,74,666,3,74.01
2024-10-22,ACC-1204,473,4730,15,90.91
2024-10-22,ACC-1205,158,1422,5,77.19
2024-10-22,ACC-1206,80,480,3,74.17
2024-10-22,ACC-1207,664,5312,15,77.05
2024-10-22,ACC-1208,235,940,10,81.44
2024-10-22,ACC-1209,76,380,2,95.3
2024-10-22,ACC-1210,649,7788,22,90.83
2024-10-22,ACC-1211,222,1110,9,94.04
2024-10-22,ACC-1212,80,320,3,93.17
2024-10-22,ACC-1213,546,3276,24,92.06
2024-10-22,ACC-1214,229,2290,9,91.05
2024-10-22,ACC-1215,88,440,3,82.48
2024-10-22,ACC-1216,678,4068,28,90.53
2024-10-22,ACC-1217,183,1098,4,91.07
2024-10-22,ACC-1218,68,748,1,91.81
2024-10-22,ACC-1219,456,1824,11,87.41
2024-10-22,ACC-1220,147,1764,6,78.77
2024-10-22,ACC-1221,61,366,1,77.39
2024-10-22,ACC-1222,499,5988,20,80.95
2024-10-22,ACC-1223,207,2277,3,89.97
2024-10-22,ACC-1224,58,290,1,91.09
2024-10-22,ACC-1225,716,5012,14,72.95
2024-10-22,ACC-1226,170,1700,6,89.87
2024-10-22,ACC-1227,49,588,1,77.56
2024-10-22,ACC-1228,708,7080,34,68.07
2024-10-22,ACC-1229,193,1544,5,94.28
2024-10-22,ACC-1230,65,455,2,90.14
2024-10-22,ACC-1231,653,5224,10,88.13
2024-10-22,ACC-1232,232,1160,2,80.57
2024-10-22,ACC-1233,80,400,1,81.96
2024-10-22,ACC-1234,557,3342,16,88.78
2024-10-22,ACC-1235,209,1881,7,88.57
2024-10-22,ACC-1236,47,235,2,73.84
2024-10-22,ACC-1237,716,4296,18,80.5
2024-10-22,ACC-1238,246,1476,5,91.65
2024-10-22,ACC-1239,58,522,1,83.64
2024-11-01,ACC-1000,639,3195,10,81.15
2024-11-01,ACC-1001,236,1180,3,84.57
2024-11-01,ACC-1002,79,316,2,92.0
2024-11-01,ACC-1003,405,4050,14,88.76
2024-11-01,ACC-1004,149,1788,2,87.78
2024-11-01,ACC-1005,64,576,0,95.61
2024-11-01,ACC-1006,453,3624,17,93.53
2024-11-01,ACC-1007,145,1160,4,83.41
2024-11-01,ACC-1008,54,432,2,79.64
2024-11-01,ACC-1009,726,8712,36,83.96
2024-11-01,ACC-1010,194,1358,7,82.15
2024-11-01,ACC-1011,69,345,1,76.84
2024-11-01,ACC-1012,436,2180,11,89.8
2024-11-01,ACC-1013,196,1764,9,88.78
2024-11-01,ACC-1014,61,366,1,94.18
2024-11-01,ACC-1015,529,2645,20,76.77
2024-11-01,ACC-1016,212,1908,3,84.37
2024-11-01,ACC-1017,64,320,2,84.01
2024-11-01,ACC-1018,687,3435,22,84.03
2024-11-01,ACC-1019,178,890,8,79.44
2024-11-01,ACC-1020,52,416,1,82.84
2024-11-01,ACC-1021,667,6003,31,77.59
2024-11-01,ACC-1022,247,2717,6,78.54
2024-11-01,ACC-1023,75,450,2,93.23
2024-11-01,ACC-1024,636,5724,23,90.42
2024-11-01,ACC-1025,172,1376,5,84.75
2024-11-01,ACC-1026,59,531,1,88.91
2024-11-01,ACC-1027,708,7080,21,87.07
2024-11-01,ACC-1028,144,1152,5,91.96
2024-11-01,ACC-1029,66,528,2,86.44
2024-11-01,ACC-1030,579,4632,10,80.77
2024-11-01,ACC-1031,195,1170,5,85.32
2024-11-01,ACC-1032,76,532,2,93.15
2024-11-01,ACC-1033,716,7876,28,79.96
2024-11-01,ACC-1034,234,1404,9,75.49
2024-11-01,ACC-1035,75,375,3,78.06
2024-11-01,ACC-1036,633,5064,30,84.94
2024-11-01,ACC-1037,230,920,11,76.67
2024-11-01,ACC-1038,57,399,2,91.81
2024-11-01,ACC-1039,454,4994,12,81.1
2024-11-01,ACC-1040,207,1035,4,72.38
2024-11-01,ACC-1041,50,300,1,94.13
2024-11-01,ACC-1042,562,6182,20,73.21
2024-11-01,ACC-1043,174,1218,6,79.29
2024-11-01,ACC-1044,50,350,1,94.03
2024-11-01,ACC-1045,533,6396,9,74.87
2024-11-01,ACC-1046,221,1989,10,77.07
2024-11-01,ACC-1047,78,858,1,73.02
2024-11-01,ACC-1048,506,2024,14,86.95
2024-11-01,ACC-1049,158,790,5,75.97
2024-11-01,ACC-1050,46,322,1,88.97
2024-11-01,ACC-1051,730,6570,17,70.69
2024-11-01,ACC-1052,170,1700,6,93.3
2024-11-01,ACC-1053,53,424,2,92.89
2024-11-01,ACC-1054,526,2630,17,77.8
2024-11-01,ACC-1055,139,973,2,90.0
2024-11-01,ACC-1056,50,200,0,82.46
2024-11-01,ACC-1057,449,2245,14,70.84
2024-11-01,ACC-1058,167,1670,7,87.05
2024-11-01,ACC-1059,59,295,1,78.39
2024-11-01,ACC-1060,646,7752,19,90.51
2024-11-01,ACC-1061,164,820,7,89.8
2024-11-01,ACC-1062,63,504,0,77.67
2024-11-01,ACC-1063,554,2770,15,92.88
2024-11-01,ACC-1064,153,1683,5,92.54
2024-11-01,ACC-1065,74,888,2,72.48
2024-11-01,ACC-1066,385,4620,12,79.56
2024-11-01,ACC-1067,239,2390,3,80.9
2024-11-01,ACC-1068,67,536,0,72.42
2024-11-01,ACC-1069,633,3165,21,84.16
2024-11-01,ACC-1070,160,1440,6,73.94
2024-11-01,ACC-1071,79,948,1,72.35
2024-11-01,ACC-1072,497,3479,10,80.86
2024-11-01,ACC-1073,173,1211,1,76.97
2024-11-01,ACC-1074,59,354,1,73.21
2024-11-01,ACC-1075,525,4725,7,75.44
2024-11-01,ACC-1076,188,2256,5,80.0
2024-11-01,ACC-1077,87,522,3,73.06
2024-11-01,ACC-1078,609,4872,22,87.07
2024-11-01,ACC-1079,150,1500,3,84.85
2024-11-01,ACC-1080,59,649,2,74.66
2024-11-01,ACC-1081,643,5144,10,77.58
2024-11-01,ACC-1082,173,1730,5,75.45
2024-11-01,ACC-1083,51,612,2,73.43
2024-11-01,ACC-1084,616,6776,23,90.26
2024-11-01,ACC-1085,157,1727,4,82.72
2024-11-01,ACC-1086,79,869,1,77.4
2024-11-01,ACC-1087,607,3642,11,70.83
2024-11-01,ACC-1088,170,1190,2,74.09
2024-11-01,ACC-1089,87,870,1,95.5
2024-11-01,ACC-1090,475,5225,17,86.14
2024-11-01,ACC-1091,229,1832,9,73.87
2024-11-01,ACC-1092,62,372,1,85.09
2024-11-01,ACC-1093,728,4368,8,80.86
2024-11-01,ACC-1094,227,1589,4,78.09
2024-11-01,ACC-1095,75,375,2,73.38
2024-11-01,ACC-1096,471,5181,19,79.47
2024-11-01,ACC-1097,212,1484,6,90.62
2024-11-01,ACC-1098,69,345,1,73.12
2024-11-01,ACC-1099,726,6534,8,80.03
2024-11-01,ACC-1100,136,816,2,81.21
2024-11-01,ACC-1101,70,840,1,80.77
2024-11-01,ACC-1102,561,6732,13,80.64
2024-11-01,ACC-1103,242,2904,3,84.63
2024-11-01,ACC-1104,65,520,2,94.42
2024-11-01,ACC-1105,618,4326,26,69.47
2024-11-01,ACC-1106,199,995,9,92.73
2024-11-01,ACC-1107,52,468,1,81.51
2024-11-01,ACC-1108,494,5434,22,80.94
2024-11-01,ACC-1109,163,1141,3,88.75
2024-11-01,ACC-1110,72,288,1,87.18
2024-11-01,ACC-1111,613,5517,29,85.27
2024-11-01,ACC-1112,209,1881,4,80.04
2024-11-01,ACC-1113,76,912,2,90.1
2024-11-01,ACC-1114,623,6853,13,75.93
2024-11-01,ACC-1115,241,2892,9,78.63
2024-11-01,ACC-1116,53,212,1,91.45
2024-11-01,ACC-1117,400,4000,15,89.7
2024-11-01,ACC-1118,236,944,8,77.02
2024-11-01,ACC-1119,66,462,1,85.41
2024-11-01,ACC-1120,566,5660,15,80.79
2024-11-01,ACC-1121,191,955,6,84.45
2024-11-01,ACC-1122,74,518,2,82.46
2024-11-01,ACC-1123,384,3456,18,72.38
2024-11-01,ACC-1124,224,2016,4,84.3
2024-11-01,ACC-1125,50,400,2,92.44
2024-11-01,ACC-1126,525,2100,25,89.93
2024-11-01,ACC-1127,168,1176,3,90.77
2024-11-01,ACC-1128,47,235,1,85.66
2024-11-01,ACC-1129,519,6228,14,92.81
2024-11-01,ACC-1130,247,988,7,83.32
2024-11-01,ACC-1131,47,423,2,83.39
2024-11-01,ACC-1132,645,3225,18,78.22
2024-11-01,ACC-1133,247,2223,5,90.82
2024-11-01,ACC-1134,49,490,2,76.42
2024-11-01,ACC-1135,560,6720,21,85.6
2024-11-01,ACC-1136,216,2376,6,75.87
2024-11-01,ACC-1137,50,400,1,95.55
2024-11-01,ACC-1138,406,4872,4,94.78
2024-11-01,ACC-1139,212,1060,10,83.02
2024-11-01,ACC-1140,70,350,3,92.74
2024-11-01,ACC-1141,572,2860,6,93.3
2024-11-01,ACC-1142,221,1105,4,85.75
2024-11-01,ACC-1143,67,737,3,95.24
2024-11-01,ACC-1144,573,4011,26,70.03
2024-11-01,ACC-1145,208,832,9,73.5
2024-11-01,ACC-1146,53,636,2,78.02
2024-11-01,ACC-1147,493,4930,14,77.79
2024-11-01,ACC-1148,236,1888,7,72.03
2024-11-01,ACC-1149,49,490,2,84.96
2024-11-01,ACC-1150,658,2632,31,79.27
2024-11-01,ACC-1151,138,552,1,72.73
2024-11-01,ACC-1152,66,726,0,79.7
2024-11-01,ACC-1153,676,7436,22,73.7
2024-11-01,ACC-1154,136,1224,5,78.1
2024-11-01,ACC-1155,46,368,1,90.94
2024-11-01,ACC-1156,652,6520,27,79.09
2024-11-01,ACC-1157,198,1584,4,79.45
2024-11-01,ACC-1158,82,328,2,84.18
2024-11-01,ACC-1159,546,4368,18,73.69
2024-11-01,ACC-1160,227,2497,6,92.11
2024-11-01,ACC-1161,70,280,0,82.51
2024-11-01,ACC-1162,702,3510,12,89.72
2024-11-01,ACC-1163,148,740,5,87.74
2024-11-01,ACC-1164,80,320,2,91.05
2024-11-01,ACC-1165,704,3520,24,78.84
2024-11-01,ACC-1166,197,1379,3,81.69
2024-11-01,ACC-1167,72,864,2,80.32
2024-11-01,ACC-1168,694,8328,8,94.02
2024-11-01,ACC-1169,174,696,7,75.68
2024-11-01,ACC-1170,61,305,2,76.85
2024-11-01,ACC-1171,524,4192,8,87.86
2024-11-01,ACC-1172,216,2592,8,81.07
