booking_date,region_code,account_id,product_family,booking_amount_usd,target_amount_usd,discount_pct,channel
2024-10-15,AF,ACC-1083,security-analytics,2064.81,3361.23,0.047,partner
2024-10-15,LA,ACC-1087,core-monitoring,8211.45,15362.33,0.131,direct
2024-10-15,EU,ACC-1091,automation-suite,6447.36,8719.37,0.111,digital
2024-10-15,LA,ACC-1105,core-monitoring,9994.69,12239.6,0.095,partner
2024-10-15,EU,ACC-1115,automation-suite,4315.12,4825.01,0.082,digital
2024-10-15,AP,ACC-1116,security-analytics,2110.23,4002.43,0.137,direct
2024-10-15,AF,ACC-1125,security-analytics,2933.61,3597.88,0.099,partner
2024-10-15,NA,ACC-1126,core-monitoring,13932.73,17787.17,0.095,digital
2024-10-15,AF,ACC-1137,security-analytics,2009.49,2442.38,0.023,digital
2024-10-15,AF,ACC-1149,security-analytics,2306.37,3115.98,0.106,digital
2024-10-15,AP,ACC-1152,security-analytics,2481.06,2742.93,0.04,direct
2024-10-15,NA,ACC-1162,core-monitoring,12312.54,15202.2,0.039,digital
2024-10-15,EU,ACC-1181,automation-suite,6167.0,6855.92,0.156,partner
2024-10-15,AP,ACC-1212,security-analytics,1671.54,2722.68,0.064,partner
2024-10-15,AP,ACC-1218,security-analytics,1044.48,1727.33,0.154,digital
2024-10-15,NA,ACC-1234,core-monitoring,4499.7,5445.28,0.186,digital
2024-10-15,AF,ACC-1239,security-analytics,1141.99,1853.5,0.099,partner
2024-10-16,AF,ACC-1017,security-analytics,1456.94,2215.12,0.187,direct
2024-10-16,NA,ACC-1024,core-monitoring,3481.98,5112.43,0.149,direct
2024-10-16,EU,ACC-1031,automation-suite,5664.39,8201.96,0.135,partner
2024-10-16,AF,ACC-1047,security-analytics,1393.49,1635.66,0.126,partner
2024-10-16,LA,ACC-1051,core-monitoring,7349.43,11457.98,0.11,digital
2024-10-16,AF,ACC-1059,security-analytics,1402.2,2606.8,0.046,partner
2024-10-16,AF,ACC-1077,security-analytics,1645.98,2059.11,0.15,direct
2024-10-16,AF,ACC-1095,security-analytics,1271.88,2276.73,0.033,digital
2024-10-16,LA,ACC-1111,core-monitoring,14068.52,17000.78,0.064,digital
2024-10-16,ME,ACC-1142,automation-suite,4526.16,6408.59,0.038,direct
2024-10-16,AP,ACC-1146,security-analytics,2383.27,2993.53,0.123,digital
2024-10-16,AP,ACC-1152,security-analytics,1836.42,2742.93,0.178,digital
2024-10-16,LA,ACC-1165,core-monitoring,4187.46,7557.18,0.139,digital
2024-10-16,AP,ACC-1170,security-analytics,2570.47,3325.9,0.184,digital
2024-10-16,LA,ACC-1171,core-monitoring,6867.75,11898.2,0.105,partner
2024-10-16,NA,ACC-1180,core-monitoring,13255.77,17101.92,0.178,digital
2024-10-16,AP,ACC-1182,security-analytics,3188.32,3888.36,0.111,partner
2024-10-16,EU,ACC-1193,automation-suite,2786.72,4892.27,0.187,partner
2024-10-16,ME,ACC-1202,automation-suite,5043.94,5966.68,0.178,partner
2024-10-16,LA,ACC-1219,core-monitoring,7043.01,8557.05,0.103,digital
2024-10-17,EU,ACC-1013,automation-suite,5576.13,7975.29,0.054,partner
2024-10-17,ME,ACC-1016,automation-suite,5860.02,8366.12,0.051,direct
2024-10-17,ME,ACC-1022,automation-suite,4858.09,7135.79,0.06,partner
2024-10-17,AP,ACC-1026,security-analytics,3524.13,3910.82,0.121,partner
2024-10-17,AP,ACC-1032,security-analytics,1779.3,2770.56,0.178,partner
2024-10-17,ME,ACC-1046,automation-suite,2986.9,4073.14,0.156,digital
2024-10-17,AP,ACC-1050,security-analytics,1981.63,2695.18,0.156,direct
2024-10-17,ME,ACC-1052,automation-suite,4611.24,6418.88,0.167,partner
2024-10-17,LA,ACC-1057,core-monitoring,14087.57,17024.15,0.119,partner
2024-10-17,ME,ACC-1058,automation-suite,2721.09,3547.41,0.141,direct
2024-10-17,ME,ACC-1064,automation-suite,2557.1,3085.14,0.146,direct
2024-10-17,AP,ACC-1080,security-analytics,2820.32,3739.32,0.036,digital
2024-10-17,ME,ACC-1094,automation-suite,3408.94,5196.04,0.095,digital
2024-10-17,EU,ACC-1103,automation-suite,3973.19,5769.77,0.16,partner
2024-10-17,NA,ACC-1132,core-monitoring,4323.57,7098.68,0.183,direct
2024-10-17,ME,ACC-1166,automation-suite,2318.06,4493.42,0.152,digital
2024-10-17,EU,ACC-1181,automation-suite,4783.9,6855.92,0.091,direct
2024-10-17,AF,ACC-1191,security-analytics,2038.21,2338.02,0.035,digital
2024-10-17,AF,ACC-1197,security-analytics,1415.92,2564.64,0.022,digital
2024-10-17,EU,ACC-1199,automation-suite,1482.68,2729.92,0.035,direct
2024-10-17,NA,ACC-1210,core-monitoring,11077.52,15168.23,0.091,partner
2024-10-17,NA,ACC-1216,core-monitoring,2858.86,5341.78,0.07,partner
2024-10-17,LA,ACC-1225,core-monitoring,12631.08,17146.1,0.107,direct
2024-10-17,AF,ACC-1227,security-analytics,1860.81,2151.59,0.086,partner
2024-10-17,AP,ACC-1230,security-analytics,2446.75,3703.9,0.037,partner
2024-10-18,AF,ACC-1047,security-analytics,935.32,1635.66,0.108,digital
2024-10-18,AP,ACC-1056,security-analytics,2677.89,3740.49,0.03,partner
2024-10-18,LA,ACC-1063,core-monitoring,3843.47,7417.95,0.117,partner
2024-10-18,EU,ACC-1067,automation-suite,3022.14,4456.49,0.173,direct
2024-10-18,LA,ACC-1087,core-monitoring,11996.82,15362.33,0.095,digital
2024-10-18,EU,ACC-1091,automation-suite,7029.69,8719.37,0.049,direct
2024-10-18,NA,ACC-1102,core-monitoring,8793.59,9967.55,0.093,partner
2024-10-18,ME,ACC-1112,automation-suite,4354.99,5370.2,0.072,partner
2024-10-18,ME,ACC-1118,automation-suite,2442.09,3116.19,0.133,partner
2024-10-18,LA,ACC-1171,core-monitoring,6396.7,11898.2,0.174,partner
2024-10-18,EU,ACC-1175,automation-suite,7961.45,9038.64,0.163,partner
2024-10-18,LA,ACC-1183,core-monitoring,2701.27,4541.2,0.077,direct
2024-10-18,EU,ACC-1187,automation-suite,3617.1,4420.88,0.143,digital
2024-10-18,AP,ACC-1188,security-analytics,2131.98,3498.57,0.02,partner
2024-10-18,ME,ACC-1196,automation-suite,2121.64,3521.61,0.112,direct
2024-10-18,ME,ACC-1208,automation-suite,2257.67,3209.86,0.165,digital
2024-10-18,AF,ACC-1209,security-analytics,1487.45,2811.96,0.148,digital
2024-10-18,ME,ACC-1226,automation-suite,7213.47,8057.41,0.151,direct
2024-10-18,ME,ACC-1238,automation-suite,4021.3,5137.41,0.06,partner
2024-10-19,EU,ACC-1001,automation-suite,4273.72,6881.12,0.053,direct
2024-10-19,NA,ACC-1006,core-monitoring,10045.97,15806.1,0.039,partner
2024-10-19,NA,ACC-1042,core-monitoring,4152.05,6559.8,0.113,digital
2024-10-19,ME,ACC-1082,automation-suite,2025.21,3053.6,0.184,direct
2024-10-19,EU,ACC-1097,automation-suite,5327.58,8518.08,0.174,digital
2024-10-19,ME,ACC-1100,automation-suite,7654.94,9049.81,0.187,digital
2024-10-19,LA,ACC-1111,core-monitoring,11857.06,17000.78,0.029,partner
2024-10-19,AP,ACC-1128,security-analytics,2072.16,3242.92,0.04,digital
2024-10-19,EU,ACC-1133,automation-suite,4668.41,7237.25,0.121,partner
2024-10-19,LA,ACC-1135,core-monitoring,4882.45,7022.55,0.187,digital
2024-10-19,LA,ACC-1141,core-monitoring,8793.16,17083.35,0.141,partner
2024-10-19,AP,ACC-1164,security-analytics,2048.49,3774.01,0.042,digital
2024-10-19,ME,ACC-1166,automation-suite,3412.46,4493.42,0.07,partner
2024-10-19,AP,ACC-1170,security-analytics,2735.64,3325.9,0.074,digital
2024-10-19,ME,ACC-1178,automation-suite,3385.45,3750.45,0.13,partner
2024-10-19,NA,ACC-1186,core-monitoring,11151.68,12209.33,0.106,direct
2024-10-19,NA,ACC-1192,core-monitoring,8661.83,13045.4,0.103,partner
2024-10-19,LA,ACC-1219,core-monitoring,7879.59,8557.05,0.061,digital
2024-10-20,EU,ACC-1001,automation-suite,5648.8,6881.12,0.072,digital
2024-10-20,AP,ACC-1020,security-analytics,1192.87,1826.95,0.153,digital
2024-10-20,ME,ACC-1022,automation-suite,5887.47,7135.79,0.076,partner
2024-10-20,ME,ACC-1034,automation-suite,5567.66,7089.77,0.069,direct
2024-10-20,NA,ACC-1042,core-monitoring,5425.7,6559.8,0.045,partner
2024-10-20,EU,ACC-1049,automation-suite,4432.34,5421.92,0.1,digital
2024-10-20,NA,ACC-1066,core-monitoring,5335.92,8342.58,0.071,digital
2024-10-20,EU,ACC-1079,automation-suite,7222.36,7956.02,0.134,partner
2024-10-20,ME,ACC-1082,automation-suite,2133.89,3053.6,0.023,direct
2024-10-20,EU,ACC-1085,automation-suite,1666.01,3243.19,0.095,partner
2024-10-20,AP,ACC-1092,security-analytics,2794.69,4018.45,0.176,partner
2024-10-20,LA,ACC-1093,core-monitoring,13365.05,16464.3,0.161,partner
2024-10-20,ME,ACC-1106,automation-suite,2744.55,4853.51,0.09,direct
2024-10-20,NA,ACC-1108,core-monitoring,6248.92,8161.23,0.076,partner
2024-10-20,EU,ACC-1127,automation-suite,2281.24,3299.43,0.022,direct
2024-10-20,LA,ACC-1129,core-monitoring,5040.62,7845.7,0.113,digital
2024-10-20,EU,ACC-1139,automation-suite,4438.06,7284.22,0.116,partner
2024-10-20,LA,ACC-1171,core-monitoring,7237.75,11898.2,0.06,digital
2024-10-20,LA,ACC-1189,core-monitoring,8994.92,10062.83,0.172,partner
2024-10-20,LA,ACC-1201,core-monitoring,8324.55,10840.25,0.03,direct
2024-10-20,ME,ACC-1214,automation-suite,3315.39,5315.74,0.15,digital
2024-10-20,EU,ACC-1223,automation-suite,2660.4,4983.09,0.168,digital
2024-10-20,ME,ACC-1226,automation-suite,5029.63,8057.41,0.104,digital
2024-10-20,LA,ACC-1231,core-monitoring,2603.28,4926.35,0.022,direct
2024-10-21,LA,ACC-1009,core-monitoring,7248.05,14010.38,0.152,partner
2024-10-21,NA,ACC-1012,core-monitoring,13929.76,16229.65,0.042,partner
2024-10-21,EU,ACC-1013,automation-suite,4232.6,7975.29,0.081,partner
2024-10-21,AP,ACC-1014,security-analytics,1098.01,1462.05,0.083,partner
2024-10-21,AP,ACC-1032,security-analytics,1735.36,2770.56,0.151,partner
2024-10-21,LA,ACC-1033,core-monitoring,7869.32,11133.88,0.101,digital
2024-10-21,EU,ACC-1037,automation-suite,5960.49,8096.93,0.159,digital
2024-10-21,AP,ACC-1038,security-analytics,2264.6,3400.69,0.177,direct
2024-10-21,NA,ACC-1060,core-monitoring,5611.34,7393.78,0.163,partner
2024-10-21,EU,ACC-1079,automation-suite,6427.06,7956.02,0.057,partner
2024-10-21,NA,ACC-1090,core-monitoring,3277.91,4927.75,0.167,partner
2024-10-21,EU,ACC-1109,automation-suite,2039.38,3763.75,0.066,direct
2024-10-21,AP,ACC-1116,security-analytics,3642.49,4002.43,0.135,digital
2024-10-21,NA,ACC-1132,core-monitoring,5442.79,7098.68,0.035,direct
2024-10-21,AP,ACC-1134,security-analytics,706.99,1238.04,0.106,digital
2024-10-21,EU,ACC-1157,automation-suite,3851.99,6893.58,0.072,digital
2024-10-21,AP,ACC-1158,security-analytics,1595.61,2669.26,0.175,digital
2024-10-21,AP,ACC-1158,security-analytics,1885.42,2669.26,0.156,digital
2024-10-21,ME,ACC-1166,automation-suite,3348.94,4493.42,0.072,direct
2024-10-21,NA,ACC-1174,core-monitoring,3890.52,5648.18,0.021,partner
2024-10-21,NA,ACC-1180,core-monitoring,13889.1,17101.92,0.026,partner
2024-10-21,LA,ACC-1189,core-monitoring,7379.98,10062.83,0.056,partner
2024-10-21,AP,ACC-1236,security-analytics,1558.53,2252.88,0.178,digital
2024-10-22,EU,ACC-1001,automation-suite,5265.42,6881.12,0.088,digital
2024-10-22,LA,ACC-1015,core-monitoring,4263.54,7084.83,0.08,direct
2024-10-22,LA,ACC-1015,core-monitoring,4187.21,7084.83,0.154,digital
2024-10-22,AP,ACC-1038,security-analytics,1984.22,3400.69,0.154,direct
2024-10-22,AF,ACC-1041,security-analytics,1472.11,1612.53,0.074,partner
2024-10-22,EU,ACC-1055,automation-suite,3676.21,6059.59,0.071,partner
2024-10-22,AF,ACC-1071,security-analytics,796.49,1526.31,0.062,partner
2024-10-22,LA,ACC-1081,core-monitoring,6678.35,7886.78,0.122,direct
2024-10-22,EU,ACC-1085,automation-suite,2123.97,3243.19,0.043,direct
2024-10-22,ME,ACC-1094,automation-suite,2672.41,5196.04,0.177,digital
2024-10-22,LA,ACC-1117,core-monitoring,7559.6,14623.0,0.061,digital
2024-10-22,AF,ACC-1119,security-analytics,3050.35,3474.99,0.169,digital
2024-10-22,NA,ACC-1120,core-monitoring,7223.91,13776.7,0.02,partner
2024-10-22,ME,ACC-1130,automation-suite,2206.79,3299.43,0.144,digital
2024-10-22,ME,ACC-1130,automation-suite,1817.81,3299.43,0.154,partner
2024-10-22,NA,ACC-1132,core-monitoring,3709.47,7098.68,0.171,direct
2024-10-22,AP,ACC-1140,security-analytics,822.76,1397.65,0.086,direct
2024-10-22,NA,ACC-1144,core-monitoring,5779.41,6278.4,0.185,direct
2024-10-22,ME,ACC-1148,automation-suite,5328.45,7866.61,0.133,partner
2024-10-22,AP,ACC-1152,security-analytics,1618.22,2742.93,0.057,partner
2024-10-22,ME,ACC-1172,automation-suite,5011.8,9040.47,0.181,direct
2024-10-22,AF,ACC-1221,security-analytics,1845.15,3428.23,0.182,direct
2024-10-22,ME,ACC-1232,automation-suite,3502.32,5567.34,0.038,direct
2024-10-22,ME,ACC-1232,automation-suite,4315.42,5567.34,0.079,direct
2024-10-22,AF,ACC-1233,security-analytics,1112.63,1394.1,0.037,partner
2024-10-22,AF,ACC-1239,security-analytics,1619.46,1853.5,0.129,partner
2024-10-23,NA,ACC-1006,core-monitoring,14588.2,15806.1,0.098,direct
2024-10-23,ME,ACC-1040,automation-suite,4023.86,5972.19,0.048,direct
2024-10-23,AP,ACC-1050,security-analytics,2470.72,2695.18,0.104,direct
2024-10-23,EU,ACC-1055,automation-suite,3841.28,6059.59,0.146,digital
2024-10-23,LA,ACC-1069,core-monitoring,6973.38,12182.53,0.158,direct
2024-10-23,EU,ACC-1073,automation-suite,5972.78,8335.95,0.049,direct
2024-10-23,NA,ACC-1096,core-monitoring,9430.79,11653.2,0.035,digital
2024-10-23,NA,ACC-1096,core-monitoring,9992.06,11653.2,0.098,direct
2024-10-23,LA,ACC-1111,core-monitoring,12868.31,17000.78,0.024,partner
2024-10-23,EU,ACC-1115,automation-suite,2632.29,4825.01,0.185,direct
2024-10-23,LA,ACC-1153,core-monitoring,14652.32,17226.53,0.157,partner
2024-10-23,LA,ACC-1159,core-monitoring,7920.22,11334.0,0.109,direct
2024-10-23,EU,ACC-1175,automation-suite,6337.74,9038.64,0.039,digital
2024-10-23,LA,ACC-1183,core-monitoring,3392.24,4541.2,0.172,digital
2024-10-23,AF,ACC-1197,security-analytics,1742.62,2564.64,0.181,partner
2024-10-23,AP,ACC-1200,security-analytics,2263.74,2808.05,0.063,digital
2024-10-23,EU,ACC-1205,automation-suite,8215.46,9003.38,0.105,digital
2024-10-23,AP,ACC-1206,security-analytics,2810.89,3443.31,0.169,digital
2024-10-23,LA,ACC-1219,core-monitoring,7624.5,8557.05,0.149,direct
2024-10-23,AP,ACC-1236,security-analytics,1312.85,2252.88,0.131,partner
2024-10-23,AP,ACC-1236,security-analytics,1287.39,2252.88,0.171,partner
2024-10-24,EU,ACC-1007,automation-suite,1542.07,3011.73,0.052,direct
2024-10-24,LA,ACC-1009,core-monitoring,7811.08,14010.38,0.182,digital
2024-10-24,AP,ACC-1026,security-analytics,2506.51,3910.82,0.175,partner
2024-10-24,ME,ACC-1034,automation-suite,6274.21,7089.77,0.084,digital
2024-10-24,LA,ACC-1039,core-monitoring,5233.57,5850.45,0.104,digital
2024-10-24,AF,ACC-1065,security-analytics,1870.28,2193.3,0.179,digital
2024-10-24,AP,ACC-1068,security-analytics,2529.98,3128.71,0.025,digital
2024-10-24,NA,ACC-1078,core-monitoring,8723.36,10332.2,0.029,digital
2024-10-24,AP,ACC-1098,security-analytics,2757.92,3339.59,0.039,direct
2024-10-24,AP,ACC-1128,security-analytics,2464.24,3242.92,0.16,digital
2024-10-24,EU,ACC-1133,automation-suite,5523.06,7237.25,0.029,digital
2024-10-24,AF,ACC-1155,security-analytics,1177.09,1647.49,0.14,direct
2024-10-24,AP,ACC-1158,security-analytics,2308.06,2669.26,0.067,digital
2024-10-24,ME,ACC-1160,automation-suite,3756.29,4375.17,0.147,partner
2024-10-24,NA,ACC-1174,core-monitoring,3479.89,5648.18,0.085,direct
2024-10-24,ME,ACC-1184,automation-suite,2821.16,4453.45,0.076,direct
2024-10-24,NA,ACC-1192,core-monitoring,7005.55,13045.4,0.067,direct
2024-10-24,AP,ACC-1224,security-analytics,1500.24,2479.9,0.131,partner
2024-10-24,ME,ACC-1238,automation-suite,4243.24,5137.41,0.023,partner
2024-10-25,LA,ACC-1003,core-monitoring,9734.4,11509.25,0.078,direct
2024-10-25,EU,ACC-1043,automation-suite,2923.32,5001.71,0.04,digital
2024-10-25,NA,ACC-1054,core-monitoring,9315.95,12879.4,0.165,partner
2024-10-25,ME,ACC-1064,automation-suite,2746.96,3085.14,0.041,digital
2024-10-25,AF,ACC-1071,security-analytics,1194.4,1526.31,0.189,partner
2024-10-25,ME,ACC-1076,automation-suite,2739.06,3581.31,0.119,direct
2024-10-25,NA,ACC-1096,core-monitoring,8653.08,11653.2,0.17,direct
2024-10-25,LA,ACC-1141,core-monitoring,10626.98,17083.35,0.143,direct
2024-10-25,AP,ACC-1146,security-analytics,2255.59,2993.53,0.115,partner
2024-10-25,EU,ACC-1157,automation-suite,4547.38,6893.58,0.126,partner
2024-10-25,AF,ACC-1161,security-analytics,1951.66,3278.88,0.055,partner
2024-10-25,ME,ACC-1178,automation-suite,2811.93,3750.45,0.054,partner
2024-10-25,AP,ACC-1182,security-analytics,2096.02,3888.36,0.182,partner
2024-10-25,AP,ACC-1224,security-analytics,1824.89,2479.9,0.159,partner
2024-10-25,LA,ACC-1237,core-monitoring,5656.82,7389.33,0.022,digital
2024-10-26,AP,ACC-1002,security-analytics,1791.03,3265.92,0.145,partner
2024-10-26,NA,ACC-1018,core-monitoring,8093.0,12489.8,0.029,direct
2024-10-26,LA,ACC-1021,core-monitoring,4645.94,8234.23,0.033,digital
2024-10-26,ME,ACC-1034,automation-suite,4608.95,7089.77,0.04,partner
2024-10-26,ME,ACC-1040,automation-suite,4817.73,5972.19,0.04,direct
2024-10-26,AF,ACC-1041,security-analytics,1048.15,1612.53,0.132,partner
2024-10-26,AP,ACC-1044,security-analytics,3356.7,4039.65,0.118,partner
2024-10-26,LA,ACC-1045,core-monitoring,9458.34,11633.4,0.155,partner
2024-10-26,AF,ACC-1053,security-analytics,1535.44,2339.59,0.179,direct
2024-10-26,LA,ACC-1075,core-monitoring,5697.69,7184.62,0.123,partner
2024-10-26,AF,ACC-1077,security-analytics,1472.33,2059.11,0.15,direct
2024-10-26,LA,ACC-1105,core-monitoring,10077.65,12239.6,0.157,digital
2024-10-26,NA,ACC-1114,core-monitoring,5492.48,9675.98,0.166,partner
2024-10-26,NA,ACC-1114,core-monitoring,7007.43,9675.98,0.105,direct
2024-10-26,AF,ACC-1119,security-analytics,3090.29,3474.99,0.078,direct
2024-10-26,NA,ACC-1120,core-monitoring,7185.89,13776.7,0.122,digital
2024-10-26,AP,ACC-1122,security-analytics,1222.06,2086.88,0.156,digital
2024-10-26,ME,ACC-1136,automation-suite,4695.57,8255.46,0.063,partner
2024-10-26,AF,ACC-1137,security-analytics,1396.23,2442.38,0.112,direct
2024-10-26,NA,ACC-1156,core-monitoring,2897.36,4999.85,0.101,direct
2024-10-26,EU,ACC-1157,automation-suite,4894.28,6893.58,0.111,digital
2024-10-26,NA,ACC-1162,core-monitoring,11838.06,15202.2,0.17,partner
2024-10-26,AF,ACC-1167,security-analytics,1184.95,2172.33,0.091,partner
2024-10-26,LA,ACC-1177,core-monitoring,6020.88,9522.43,0.157,direct
2024-10-26,EU,ACC-1181,automation-suite,3695.58,6855.92,0.143,direct
2024-10-26,AP,ACC-1194,security-analytics,1239.13,1401.66,0.064,digital
2024-10-26,ME,ACC-1196,automation-suite,2600.61,3521.61,0.094,direct
2024-10-26,LA,ACC-1231,core-monitoring,3948.16,4926.35,0.092,partner
2024-10-27,AF,ACC-1011,security-analytics,2359.04,3242.2,0.096,partner
2024-10-27,NA,ACC-1012,core-monitoring,11150.38,16229.65,0.135,digital
2024-10-27,NA,ACC-1012,core-monitoring,8750.07,16229.65,0.058,digital
2024-10-27,EU,ACC-1031,automation-suite,6139.0,8201.96,0.029,digital
2024-10-27,NA,ACC-1066,core-monitoring,7288.44,8342.58,0.146,partner
2024-10-27,AP,ACC-1080,security-analytics,3119.65,3739.32,0.066,digital
2024-10-27,EU,ACC-1097,automation-suite,6243.1,8518.08,0.032,direct
2024-10-27,AP,ACC-1134,security-analytics,1060.78,1238.04,0.046,partner
2024-10-27,ME,ACC-1136,automation-suite,4742.36,8255.46,0.108,digital
2024-10-27,NA,ACC-1150,core-monitoring,7966.04,9162.35,0.055,partner
2024-10-27,NA,ACC-1156,core-monitoring,4508.68,4999.85,0.184,partner
2024-10-27,ME,ACC-1160,automation-suite,3853.59,4375.17,0.083,digital
2024-10-27,AP,ACC-1170,security-analytics,2501.88,3325.9,0.048,direct
2024-10-27,ME,ACC-1184,automation-suite,3021.66,4453.45,0.124,partner
2024-10-27,NA,ACC-1186,core-monitoring,10363.01,12209.33,0.094,partner
2024-10-27,EU,ACC-1187,automation-suite,2889.73,4420.88,0.078,direct
2024-10-27,AF,ACC-1203,security-analytics,2317.59,2561.89,0.04,partner
2024-10-27,LA,ACC-1207,core-monitoring,6757.17,10375.48,0.128,partner
2024-10-27,AP,ACC-1212,security-analytics,2325.65,2722.68,0.081,direct
2024-10-28,LA,ACC-1003,core-monitoring,7934.88,11509.25,0.19,digital
2024-10-28,AP,ACC-1020,security-analytics,991.15,1826.95,0.074,partner
2024-10-28,NA,ACC-1024,core-monitoring,3544.44,5112.43,0.106,direct
2024-10-28,EU,ACC-1025,automation-suite,3143.22,4873.46,0.079,partner
2024-10-28,ME,ACC-1028,automation-suite,4194.31,4585.69,0.105,digital
2024-10-28,NA,ACC-1030,core-monitoring,9235.39,16532.03,0.077,digital
2024-10-28,NA,ACC-1036,core-monitoring,11897.13,15316.62,0.092,partner
2024-10-28,ME,ACC-1040,automation-suite,3445.68,5972.19,0.106,direct
2024-10-28,ME,ACC-1046,automation-suite,3064.8,4073.14,0.104,digital
2024-10-28,AF,ACC-1047,security-analytics,836.1,1635.66,0.16,partner
2024-10-28,EU,ACC-1049,automation-suite,2896.57,5421.92,0.178,direct
2024-10-28,EU,ACC-1049,automation-suite,3144.5,5421.92,0.079,digital
2024-10-28,AF,ACC-1065,security-analytics,1834.14,2193.3,0.152,partner
2024-10-28,AF,ACC-1065,security-analytics,1495.58,2193.3,0.06,digital
2024-10-28,ME,ACC-1076,automation-suite,2405.43,3581.31,0.084,digital
2024-10-28,ME,ACC-1106,automation-suite,2889.48,4853.51,0.14,digital
2024-10-28,EU,ACC-1109,automation-suite,3251.74,3763.75,0.125,direct
2024-10-28,LA,ACC-1123,core-monitoring,4654.4,5403.75,0.16,digital
2024-10-28,ME,ACC-1124,automation-suite,2712.99,4083.75,0.161,direct
2024-10-28,NA,ACC-1126,core-monitoring,12045.27,17787.17,0.13,digital
2024-10-28,NA,ACC-1138,core-monitoring,7194.69,8773.77,0.094,digital
2024-10-28,AF,ACC-1149,security-analytics,1887.18,3115.98,0.156,partner
2024-10-28,NA,ACC-1150,core-monitoring,4870.61,9162.35,0.058,direct
2024-10-28,ME,ACC-1154,automation-suite,5507.88,6776.01,0.056,partner
